0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,complex_param
0,3,1,3,1,2,2,0,0,2,2,2,2,2,3,2,1,2,2,1,1,2,2,2,3,2,2,2,2,2,1,2,2,2,0,2,0,3,2,2,2,2,2,1,2,0,2,1,1,2,0,0,2,0,1,1,3,3,2,2,3,2,2,2,3,1,2,2,2,2,2,0,2,3,3,2,2,2,2,1,3,2,2,2,3,2,2,2,2,3,2,3,31,3
2,3,0,2,1,1,1,2,1,2,1,2,1,0,2,2,1,2,2,1,1,2,2,1,2,2,2,0,2,1,2,1,1,2,1,1,0,1,1,2,0,2,2,1,1,1,2,2,0,2,2,2,2,2,2,1,2,2,2,2,3,2,1,2,2,1,3,2,1,2,0,2,0,2,3,2,2,1,1,0,2,2,1,2,2,1,1,2,2,0,2,1,32,3
2,3,0,2,0,1,0,1,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,0,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,0,1,2,2,2,2,2,2,0,2,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,1,2,3,2,0,1,2,0,2,2,1,0,2,2,2,1,2,2,2,0,33,3
2,2,1,2,0,1,1,1,1,1,0,2,1,1,2,0,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,1,2,1,1,0,2,1,1,0,1,2,2,2,2,1,2,2,2,1,2,0,1,1,2,0,2,1,2,2,2,3,2,2,3,2,1,1,2,1,2,2,1,2,1,2,2,2,0,2,2,0,34,3
2,3,2,3,2,1,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,0,2,2,0,2,2,2,2,1,1,2,3,1,0,2,3,2,2,2,1,2,2,2,2,2,2,2,0,2,3,2,3,0,1,2,2,1,2,2,1,1,2,2,0,2,1,1,1,2,2,1,2,2,0,0,2,1,1,2,1,1,2,0,2,2,1,2,3,0,2,35,3
2,3,0,0,2,2,2,2,2,2,2,2,0,1,2,1,1,3,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,0,2,1,1,2,1,1,2,1,1,1,2,1,0,2,0,2,2,2,2,2,2,2,2,0,3,2,1,2,2,1,2,1,2,0,2,3,2,2,3,3,2,2,2,2,0,3,1,2,2,2,2,2,2,0,2,2,36,3
2,3,2,3,1,0,1,2,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,3,2,2,0,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,0,0,2,1,0,0,1,2,2,1,3,2,2,2,1,2,0,3,3,2,1,1,1,2,2,0,0,2,2,2,2,1,0,3,2,3,37,3
2,3,2,3,2,2,1,1,2,1,2,2,2,1,0,1,0,2,2,1,1,1,0,2,0,2,2,2,2,2,2,1,2,2,2,2,3,2,2,1,0,1,2,2,1,1,2,1,2,2,0,3,2,3,2,2,2,2,0,1,2,2,1,2,0,1,0,1,2,2,2,3,2,3,3,2,2,2,2,2,0,2,2,2,1,3,3,1,2,3,2,3,38,3
2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,0,2,0,2,2,2,0,0,2,1,0,3,1,2,3,3,2,0,1,1,0,2,1,2,2,1,1,2,0,2,3,3,1,2,2,2,2,1,2,0,1,1,3,1,2,1,0,2,2,3,2,1,3,3,2,2,2,1,2,2,2,2,1,2,2,2,2,3,2,2,39,3
3,2,2,3,2,2,2,1,2,2,2,2,2,1,2,1,2,0,2,1,1,2,2,3,2,2,3,2,2,1,1,2,0,2,2,1,2,3,0,1,1,1,2,2,1,2,2,1,2,2,1,2,2,3,0,2,2,2,2,1,2,0,1,1,0,1,2,0,2,2,1,2,2,3,3,2,1,0,1,0,2,1,2,2,2,2,2,2,0,3,2,2,40,3
2,3,1,3,1,1,0,1,1,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,0,0,2,0,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,0,1,2,2,1,2,2,1,1,2,2,1,3,1,0,2,2,2,1,2,2,2,0,2,1,1,2,2,0,2,0,2,1,2,2,3,2,0,41,3
0,2,1,3,1,2,1,1,1,2,0,1,2,1,2,1,1,3,2,1,1,2,0,2,3,1,0,2,2,1,2,1,1,2,2,2,2,2,1,0,0,2,2,1,0,2,1,2,1,1,2,2,2,2,1,0,2,2,2,2,3,2,2,2,2,2,3,0,2,1,3,3,0,2,3,3,2,2,2,2,3,3,1,1,2,2,2,2,2,3,3,2,42,3
2,2,0,3,2,1,2,1,2,0,2,0,2,2,1,0,2,2,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,0,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,1,0,0,3,1,2,1,1,2,2,2,2,0,3,2,2,1,0,1,2,2,1,0,1,2,2,1,2,2,2,2,43,3
2,3,1,3,2,2,2,0,1,2,2,2,2,1,2,2,1,2,3,2,2,2,2,2,0,1,2,2,2,2,2,2,2,0,2,2,3,3,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,0,1,2,3,2,1,2,2,2,0,2,0,1,3,1,2,2,2,2,0,3,3,3,1,2,0,1,2,2,1,1,2,0,2,2,2,3,2,0,44,3
0,0,0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,0,2,2,2,3,1,2,2,3,0,1,1,2,2,2,2,2,2,2,1,2,2,0,2,1,1,2,3,2,2,2,3,2,0,1,3,1,3,1,1,0,2,0,2,3,3,2,2,2,2,1,2,2,1,3,2,2,2,2,3,3,2,0,45,3
2,2,1,2,2,1,2,2,2,1,0,0,2,0,1,1,1,2,2,1,0,2,1,2,2,2,1,1,1,0,1,2,2,2,1,1,2,0,1,2,1,2,1,2,1,2,1,2,1,1,2,2,2,3,1,2,2,2,2,2,3,2,1,2,2,1,3,0,0,2,2,2,2,2,3,2,1,2,1,1,2,2,1,0,2,2,2,0,2,2,1,2,46,3
2,3,1,3,2,1,1,1,1,2,1,2,2,1,0,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,0,1,2,2,2,3,0,1,0,2,2,1,0,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,1,3,2,0,2,0,2,2,2,2,1,2,0,1,1,3,0,1,2,2,2,2,1,2,3,2,2,47,3
1,3,2,3,2,0,1,1,0,2,2,0,2,2,2,1,2,0,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,3,1,2,3,2,2,1,1,0,2,0,1,2,2,2,1,1,2,2,2,3,1,0,3,0,2,2,2,2,2,2,3,1,3,2,1,0,2,3,1,2,3,2,1,2,2,2,3,2,2,2,3,2,2,2,2,0,3,3,48,3
2,0,2,3,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,0,2,1,0,2,2,2,2,2,1,2,3,2,1,2,3,1,2,2,1,2,2,2,2,2,1,1,2,0,3,3,3,1,2,3,0,2,1,2,1,2,2,2,0,0,1,2,2,2,3,2,0,3,2,0,2,1,2,2,2,2,2,2,2,0,1,2,3,2,3,49,3
2,3,2,3,2,1,1,1,2,2,2,2,2,1,2,1,0,0,0,1,1,0,2,1,1,2,2,2,2,2,2,1,2,2,2,2,3,3,2,1,0,1,2,1,1,1,2,2,1,2,2,2,2,3,1,2,2,0,0,1,2,2,1,2,2,1,3,2,1,2,1,2,0,3,2,0,2,2,2,2,2,1,0,2,2,2,2,2,2,3,2,3,50,3
3,3,0,2,0,1,1,2,1,2,1,2,2,1,2,1,1,1,1,0,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,0,2,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,0,0,3,2,1,3,0,0,2,2,2,1,1,1,1,1,3,0,1,2,2,2,0,1,2,2,2,2,51,3
2,3,0,3,2,1,1,1,0,2,1,2,2,2,2,2,2,3,2,0,1,2,1,1,0,1,2,1,1,0,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,1,2,2,0,1,1,2,2,3,2,0,2,1,2,2,2,2,1,2,3,1,0,2,2,2,2,3,1,0,0,2,2,2,2,2,2,3,1,2,1,1,2,2,2,3,3,3,52,3
3,3,1,0,1,2,1,2,1,2,2,2,1,1,2,1,1,2,2,0,1,2,2,1,2,2,2,1,0,2,2,2,3,2,1,2,2,2,1,1,2,1,0,1,1,2,2,2,2,2,2,2,2,0,1,2,0,1,2,2,2,2,0,2,2,0,3,1,1,3,2,0,0,2,3,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,53,3
0,2,3,4,3,2,2,2,3,2,2,1,2,3,2,1,1,2,2,2,2,1,0,2,1,2,2,3,3,2,2,1,1,3,2,2,3,2,2,2,2,0,0,3,2,2,2,1,1,2,2,3,3,4,2,1,3,2,2,1,2,0,1,2,3,1,2,1,2,2,0,0,2,3,3,2,1,2,2,1,0,2,2,0,0,2,2,2,3,3,2,2,54,3
2,3,1,2,1,0,0,2,2,0,1,2,1,1,0,1,1,2,2,1,0,2,0,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,3,2,1,2,2,1,2,1,1,3,1,2,2,2,3,1,2,1,0,0,2,1,0,2,1,2,2,1,2,2,2,2,55,3
3,3,0,2,0,1,1,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,0,2,2,1,2,1,2,2,1,1,0,2,0,1,1,1,2,1,2,2,2,0,2,2,2,3,0,1,2,2,1,2,2,1,3,0,2,3,2,3,2,2,1,1,1,2,2,0,2,2,2,1,2,2,0,2,2,56,3
2,3,1,0,1,1,2,0,2,2,2,2,2,1,2,1,1,0,2,1,0,1,2,2,2,2,3,1,2,2,1,2,2,2,2,1,2,2,1,1,1,0,2,1,1,1,1,0,1,1,1,2,0,2,1,2,2,2,2,2,3,2,1,2,2,1,2,2,2,2,1,2,2,2,2,0,1,0,2,1,2,1,0,2,2,2,2,2,2,3,2,2,57,3
2,3,1,3,2,1,1,1,0,2,2,2,1,1,1,2,0,0,2,1,0,2,2,2,3,2,2,2,2,2,1,0,2,2,2,2,2,2,2,2,1,2,1,1,1,0,2,2,1,2,2,2,2,0,2,2,2,3,3,3,3,2,2,2,2,1,3,2,1,2,1,2,1,2,2,0,1,2,2,1,3,1,2,1,3,2,2,0,2,3,0,2,58,3
2,3,2,3,2,1,1,1,2,1,2,2,0,1,2,0,0,2,2,1,1,2,1,2,2,2,2,2,0,2,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,3,1,0,2,1,2,1,0,1,1,0,2,0,2,2,1,2,2,0,2,2,3,2,2,2,2,1,2,1,2,2,2,2,2,1,2,0,2,2,59,3
2,2,1,0,0,2,2,2,1,2,1,2,2,1,2,1,2,3,2,0,1,0,2,2,2,2,3,1,0,0,2,2,2,2,1,1,2,2,1,1,1,1,2,2,1,2,2,1,1,0,1,2,2,2,1,1,2,1,2,0,2,1,1,0,2,1,2,2,2,0,2,3,2,2,3,3,2,2,2,2,2,3,1,2,2,2,2,2,2,3,3,3,60,3
3,0,0,2,2,2,1,2,2,0,1,2,2,1,2,2,2,3,2,1,1,2,2,1,0,3,2,1,0,0,2,2,2,2,1,2,2,0,1,2,1,2,1,0,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,3,1,2,3,2,3,2,2,3,3,2,2,2,2,2,3,1,3,1,1,0,2,2,0,3,2,61,3
1,2,2,3,2,2,1,1,1,2,2,1,2,2,0,1,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,2,1,2,3,2,2,1,2,1,0,2,2,2,0,1,1,2,0,2,2,3,0,0,2,2,1,2,0,2,1,1,3,1,2,1,2,0,2,3,0,2,3,2,2,1,2,0,2,2,2,2,2,2,2,2,2,3,3,2,62,3
2,3,0,2,2,1,1,2,1,2,1,2,0,1,2,2,1,2,2,1,1,2,1,1,3,2,2,0,2,2,2,1,1,0,2,1,2,1,1,2,0,2,1,1,1,1,2,2,0,2,2,2,2,2,2,1,2,2,3,3,3,2,1,3,2,2,3,3,2,2,1,3,2,0,3,2,2,1,2,2,3,0,1,0,3,1,0,2,2,2,2,3,63,3
3,3,1,2,1,1,2,2,1,2,1,2,2,2,1,1,1,1,1,0,1,2,0,0,2,3,2,2,1,2,1,2,3,2,1,1,2,1,2,2,2,2,0,2,2,2,2,2,2,0,2,2,1,0,2,2,2,2,2,2,3,2,1,2,2,0,2,1,2,3,1,2,2,1,2,0,1,1,2,1,2,0,1,2,0,2,2,1,2,3,2,3,64,3
3,2,2,3,2,1,2,2,3,1,2,3,2,2,0,1,2,2,2,1,2,1,3,3,1,2,3,3,3,1,2,3,3,3,2,3,3,3,2,0,2,0,2,2,2,2,1,1,3,3,2,2,3,0,1,2,2,0,0,1,2,2,1,2,3,1,2,1,2,3,0,3,3,3,0,1,2,2,2,2,0,2,2,0,2,3,2,1,3,3,2,3,65,3
2,3,2,3,2,0,1,1,1,2,1,1,2,2,2,2,2,3,2,1,2,2,1,1,0,0,0,2,2,3,2,1,2,3,2,2,3,0,2,2,2,1,2,2,2,2,0,2,2,0,2,3,3,3,2,1,3,2,2,2,2,2,2,2,3,1,0,1,2,2,2,3,2,0,3,2,0,2,1,2,2,2,2,2,2,2,2,1,3,3,3,3,66,3
0,2,2,0,2,2,2,2,2,1,2,1,2,1,0,2,1,2,2,2,1,2,1,1,0,2,2,1,2,2,2,2,2,2,1,2,3,0,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,0,1,2,2,2,1,2,3,1,3,1,1,2,2,2,0,2,3,2,2,2,0,0,2,2,2,2,2,2,2,2,3,0,2,2,67,3
3,3,2,3,2,0,1,2,2,3,2,3,2,2,2,1,2,2,0,1,2,1,2,1,3,2,2,1,2,2,1,3,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,3,2,2,2,2,3,2,2,2,2,1,0,2,1,3,1,0,2,0,2,1,1,1,1,1,2,1,0,3,2,1,0,0,0,3,0,3,68,3
2,3,1,3,1,1,1,1,0,2,0,1,2,0,2,2,2,3,2,1,1,2,1,2,3,0,0,1,1,2,2,0,2,2,2,1,2,2,1,2,1,2,2,1,1,2,1,3,1,1,3,2,0,2,2,1,2,3,0,3,3,2,2,3,2,2,3,2,2,2,2,3,1,2,0,3,2,2,1,2,3,3,0,1,3,1,2,2,2,3,3,3,69,3
3,3,0,2,2,1,1,2,1,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,2,3,2,0,1,2,2,2,3,1,1,1,2,1,0,0,1,2,2,0,1,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,3,2,1,2,2,1,0,2,0,3,2,2,2,2,3,2,2,1,2,1,3,0,1,2,2,2,2,1,2,0,2,3,70,3
3,2,2,3,2,1,1,1,2,2,1,2,2,2,2,1,1,0,2,0,1,2,2,2,2,1,2,2,2,1,1,2,2,3,0,1,0,3,2,1,2,1,2,2,2,2,0,1,2,2,2,2,3,3,2,1,2,2,2,2,3,1,1,0,2,1,0,2,1,2,2,2,0,3,3,2,0,2,2,1,2,1,2,2,2,3,2,1,2,3,0,3,71,3
