0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,complex_param,EPH,corr
,,0.0,,,,0.0,,,,,,,,,,,,0.0,1.0,2.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,,,14,7,2.5051546391752577,0.639692501115462
,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,15,7,1.0,0.0
,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,16,7,1.0,0.0
,,,,0.0,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,17,7,1.0,0.0
0.0,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,18,7,1.7415730337078652,0.39209266099261597
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,19,7,1.0,0.0
,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,,,,20,7,1.0,0.0
,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,21,7,1.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,22,7,1.0,0.0
,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,23,7,1.0,0.0
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,,,24,7,1.0,0.0
0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,25,7,1.0,0.0
,,,,,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,26,7,1.0,0.0
9.0,,7.0,,7.0,4.0,7.0,6.0,8.0,7.0,7.0,8.0,6.0,7.0,7.0,3.0,6.0,7.0,0.0,1.0,5.0,4.0,0.0,9.0,6.0,8.0,9.0,0.0,8.0,6.0,0.0,7.0,8.0,8.0,7.0,7.0,9.0,9.0,6.0,5.0,6.0,0.0,8.0,7.0,7.0,0.0,6.0,5.0,7.0,8.0,0.0,8.0,8.0,,5.0,8.0,8.0,6.0,0.0,5.0,8.0,6.0,5.0,6.0,0.0,2.0,,4.0,6.0,9.0,6.0,8.0,8.0,9.0,,7.0,5.0,5.0,6.0,5.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,0.0,8.0,,7.0,,27,7,3.1510673234811164,-0.5597760513337762
,,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,28,7,1.0,0.0
,,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,29,7,1.0,0.0
0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,30,7,1.0,0.0
0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,31,7,1.0,0.0
9.0,,0.0,,5.0,6.0,4.0,6.0,5.0,9.0,4.0,8.0,5.0,0.0,7.0,6.0,5.0,8.0,8.0,4.0,1.0,8.0,7.0,7.0,9.0,7.0,8.0,0.0,5.0,8.0,7.0,7.0,8.0,8.0,5.0,4.0,0.0,8.0,4.0,7.0,0.0,8.0,6.0,3.0,2.0,5.0,7.0,8.0,0.0,5.0,7.0,6.0,5.0,,7.0,6.0,7.0,9.0,8.0,9.0,10.0,8.0,6.0,8.0,,5.0,,8.0,6.0,8.0,0.0,9.0,0.0,7.0,,8.0,7.0,5.0,6.0,0.0,9.0,7.0,3.0,8.0,9.0,5.0,5.0,7.0,7.0,0.0,8.0,,32,7,3.135265700483092,-0.5170681937404031
,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,0.0,33,7,1.0,0.0
8.0,,3.0,,0.0,3.0,3.0,5.0,4.0,6.0,0.0,7.0,4.0,3.0,5.0,0.0,4.0,7.0,7.0,1.0,2.0,6.0,7.0,6.0,6.0,7.0,7.0,4.0,4.0,5.0,6.0,6.0,8.0,6.0,3.0,4.0,7.0,7.0,3.0,4.0,0.0,5.0,5.0,3.0,1.0,0.0,6.0,5.0,3.0,0.0,5.0,5.0,4.0,,6.0,6.0,6.0,6.0,6.0,6.0,7.0,0.0,4.0,5.0,,0.0,,5.0,5.0,8.0,6.0,8.0,7.0,6.0,,7.0,6.0,3.0,5.0,4.0,7.0,6.0,2.0,7.0,6.0,5.0,5.0,6.0,0.0,,7.0,0.0,34,7,2.7869918699186993,-0.6308176926569684
,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,,35,7,1.0,0.0
,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,0.0,,,36,7,1.0,0.0
,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,0.0,,,,37,7,1.8333333333333333,0.5011402523360257
,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,38,7,1.0,0.0
,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,39,7,1.0,0.0
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,1.0,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,40,7,1.7692307692307692,0.5011402523360257
,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,41,7,1.0,0.0
0.0,,,,,,,4.0,,,0.0,3.0,,,,,5.0,,,,,,0.0,,,5.0,0.0,,,,,2.0,3.0,,,,,,,0.0,0.0,,,,0.0,,,,1.0,,,,,,5.0,0.0,,,,,,,,,,,,0.0,,4.0,,,0.0,,,,,,,,,,,4.0,,,,,,,,,42,7,4.129554655870446,-0.0651180273425815
,,0.0,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,43,7,1.0,0.0
,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,44,7,1.0,0.0
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,45,7,1.0,0.0
,,,,,,,,,,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,46,7,1.0,0.0
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,47,7,1.0,0.0
,,,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,48,7,1.0,0.0
,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,49,7,1.0,0.0
,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,50,7,1.0,0.0
,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,51,7,1.0,0.0
,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,52,7,1.8700564971751412,0.25289026942943654
,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,53,7,1.0,0.0
0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,54,7,1.0,0.0
,,,,,0.0,0.0,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,55,7,1.0,0.0
,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,,,56,7,1.0,0.0
,,,0.0,,,,0.0,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,57,7,1.0,0.0
,,,,,,,,0.0,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,58,7,1.0,0.0
,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,59,7,1.0,0.0
,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,60,7,1.0,0.0
,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,61,7,1.0,0.0
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,62,7,1.0,0.0
,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,,,63,7,1.0,0.0
,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,64,7,1.0,0.0
13.0,,10.0,,10.0,8.0,9.0,7.0,10.0,6.0,11.0,12.0,10.0,10.0,0.0,4.0,9.0,10.0,10.0,7.0,10.0,7.0,12.0,12.0,6.0,11.0,12.0,11.0,11.0,7.0,9.0,11.0,12.0,11.0,11.0,11.0,12.0,13.0,10.0,0.0,9.0,0.0,12.0,10.0,10.0,8.0,6.0,5.0,10.0,12.0,6.0,11.0,11.0,0.0,6.0,11.0,11.0,0.0,0.0,5.0,8.0,7.0,1.0,7.0,,2.0,,3.0,9.0,12.0,0.0,11.0,11.0,13.0,0.0,9.0,9.0,8.0,9.0,7.0,0.0,10.0,9.0,0.0,6.0,12.0,11.0,8.0,11.0,,10.0,,65,7,3.571884984025559,-0.27227592324762734
,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,66,7,1.0,0.0
0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,0.0,,,67,7,1.0,0.0
,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,68,7,1.0,0.0
,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,69,7,1.0,0.0
,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,70,7,1.0,0.0
,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,71,7,1.0,0.0
,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,72,7,1.0,0.0
,,,,0.0,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,73,7,1.0,0.0
,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,1.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,74,7,1.780104712041885,0.5057805388588731
8.0,,0.0,,5.0,6.0,5.0,0.0,5.0,8.0,4.0,7.0,5.0,3.0,6.0,5.0,5.0,9.0,8.0,4.0,3.0,8.0,6.0,7.0,9.0,7.0,8.0,3.0,0.0,7.0,8.0,6.0,0.0,7.0,5.0,0.0,6.0,8.0,4.0,7.0,4.0,7.0,6.0,4.0,2.0,5.0,7.0,7.0,1.0,4.0,7.0,6.0,4.0,,7.0,6.0,0.0,8.0,8.0,8.0,9.0,7.0,6.0,0.0,,6.0,,8.0,7.0,8.0,7.0,10.0,7.0,7.0,,9.0,8.0,6.0,7.0,6.0,9.0,8.0,0.0,7.0,8.0,0.0,6.0,7.0,7.0,,9.0,0.0,75,7,2.890145395799677,-0.45223225585881976
,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,76,7,1.0,0.0
,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,1.0,,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,77,7,1.7889447236180904,0.5057805388588731
12.0,,8.0,,0.0,7.0,8.0,0.0,9.0,0.0,9.0,11.0,9.0,9.0,9.0,0.0,8.0,10.0,10.0,2.0,7.0,0.0,11.0,10.0,4.0,10.0,11.0,9.0,10.0,5.0,8.0,10.0,11.0,10.0,6.0,9.0,11.0,11.0,8.0,0.0,8.0,3.0,0.0,9.0,9.0,7.0,5.0,2.0,9.0,10.0,0.0,0.0,10.0,,3.0,9.0,10.0,4.0,4.0,3.0,5.0,0.0,4.0,4.0,,1.0,,2.0,9.0,11.0,9.0,11.0,10.0,11.0,,10.0,8.0,7.0,8.0,6.0,6.0,9.0,8.0,11.0,5.0,10.0,9.0,8.0,10.0,,10.0,,78,7,3.75,-0.46931373249580466
,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,79,7,1.0,0.0
,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,80,7,1.0,0.0
,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,81,7,1.0,0.0
,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,82,7,1.0,0.0
,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,1.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,83,7,1.76,0.5011402523360257
,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,84,7,1.0,0.0
,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,0.0,,,85,7,1.0,0.0
0.0,,,0.0,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,86,7,1.0,0.0
