0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,complex_param
2.0,2.0,1,2.0,2,1,1,0,0,1,1,2,0,1,0,1,1,0.0,2,1,1,1,2,2,1,2,2,1,1.0,1,1,1,2,2.0,2,1,2.0,2,1,0,1,1,2,2,1,2,1,1,1,1.0,2,1,2.0,2.0,1,2,1,0,1,1,0.0,2,1,2,2.0,1,2.0,1,0,2.0,1,2.0,1,2.0,2.0,1.0,1,2,1,2,2,1.0,0,2,1,1,1,1,2,,2.0,2,12,2
2.0,2.0,1,2.0,2,1,2,2,2,1,2,2,0,1,1,1,1,2.0,2,1,1,2,2,0,1,1,2,0,2.0,0,1,1,2,0.0,2,1,2.0,1,1,1,1,0,1,1,1,1,1,1,1,2.0,2,2,2.0,2.0,1,2,1,1,1,1,2.0,1,0,1,2.0,1,2.0,1,1,0.0,1,2.0,1,1.0,2.0,2.0,1,1,0,1,1,2.0,1,2,0,2,1,2,2,2.0,2.0,2,13,2
2.0,2.0,0,2.0,1,1,0,2,1,2,1,2,1,1,1,1,1,2.0,0,1,1,1,2,1,1,2,1,1,2.0,1,2,2,1,2.0,1,1,0.0,1,1,1,1,2,2,1,1,1,1,2,1,1.0,2,2,1.0,1.0,1,1,1,2,1,1,2.0,1,0,2,0.0,1,2.0,1,1,2.0,1,2.0,0,2.0,2.0,2.0,1,1,1,2,2,2.0,0,1,0,2,1,2,2,0.0,2.0,2,14,2
2.0,2.0,1,2.0,2,1,1,1,0,0,1,1,2,1,0,1,2,2.0,2,1,1,1,2,1,1,1,2,1,2.0,1,2,1,1,2.0,2,2,2.0,2,2,1,1,1,2,2,1,1,0,1,0,2.0,1,2,2.0,2.0,2,1,2,1,0,0,1.0,0,1,1,0.0,1,2.0,1,1,2.0,2,2.0,1,2.0,2.0,2.0,1,2,0,1,2,2.0,1,2,1,1,2,2,2,,2.0,2,15,2
2.0,1.0,1,,1,0,1,0,1,1,2,1,1,2,2,1,1,2.0,2,1,2,1,1,1,1,0,0,2,2.0,0,1,1,1,2.0,2,2,2.0,2,2,1,1,1,2,1,1,1,1,1,0,2.0,0,1,2.0,0.0,1,1,2,1,1,1,2.0,1,1,1,2.0,1,2.0,0,2,1.0,2,2.0,1,2.0,2.0,2.0,1,1,1,1,0,2.0,1,1,1,2,2,1,1,2.0,1.0,1,16,2
1.0,2.0,2,2.0,0,2,1,1,2,0,1,2,2,1,0,1,0,2.0,2,1,1,2,1,1,1,1,2,1,0.0,2,2,1,1,0.0,1,1,2.0,2,1,2,1,2,1,1,1,1,2,2,1,2.0,1,2,1.0,2.0,2,1,2,1,1,0,1.0,2,1,2,0.0,1,2.0,1,1,0.0,2,,1,2.0,,2.0,2,2,2,2,2,2.0,1,0,1,2,2,1,2,2.0,2.0,2,17,2
0.0,2.0,0,1.0,1,1,1,2,1,2,1,1,0,1,2,1,1,2.0,2,1,0,1,1,1,2,2,2,1,1.0,2,2,1,1,1.0,1,1,1.0,0,1,2,1,2,1,1,1,1,2,2,1,1.0,2,0,1.0,1.0,2,1,1,2,2,2,2.0,2,1,2,2.0,1,2.0,2,2,2.0,2,,2,0.0,,2.0,2,1,2,1,2,2.0,0,0,2,0,1,2,2,2.0,2.0,2,18,2
2.0,2.0,1,2.0,2,1,1,1,2,1,1,1,2,1,0,1,1,2.0,2,1,1,2,2,2,2,1,2,1,1.0,2,1,1,1,1.0,1,1,2.0,2,0,1,1,2,2,0,0,1,2,0,1,2.0,1,2,1.0,2.0,1,2,1,2,2,1,2.0,1,1,2,2.0,1,2.0,1,1,0.0,1,2.0,2,2.0,2.0,2.0,2,0,0,1,2,1.0,1,2,2,2,2,2,0,0.0,2.0,2,19,2
1.0,2.0,0,2.0,1,1,1,1,1,2,1,1,0,1,2,1,1,2.0,2,1,1,1,1,1,2,1,1,1,1.0,1,2,1,1,2.0,1,0,1.0,2,1,2,1,1,2,1,1,1,2,1,0,1.0,1,1,2.0,2.0,0,1,2,2,1,0,2.0,1,1,1,2.0,1,2.0,1,1,1.0,2,2.0,1,0.0,2.0,2.0,2,1,2,0,2,2.0,1,0,2,1,1,1,0,2.0,2.0,1,20,2
1.0,2.0,1,0.0,1,1,1,1,1,2,0,1,2,0,2,1,1,2.0,1,0,1,0,1,1,2,1,2,1,1.0,2,1,2,2,2.0,1,1,2.0,1,1,1,1,1,0,1,1,1,2,1,1,0.0,1,2,1.0,2.0,0,1,2,2,1,2,2.0,2,1,2,1.0,1,2.0,1,1,0.0,2,2.0,1,2.0,2.0,2.0,1,1,0,2,2,2.0,1,2,2,1,1,2,2,2.0,1.0,2,21,2
2.0,2.0,1,2.0,2,1,2,2,2,1,2,2,2,1,1,1,1,1.0,2,1,1,2,2,2,2,2,2,1,1.0,2,1,1,2,0.0,1,2,2.0,2,1,2,1,2,0,0,1,2,2,2,1,2.0,2,2,1.0,2.0,2,2,0,0,1,2,2.0,2,1,2,2.0,1,2.0,1,1,0.0,0,1.0,2,2.0,0.0,1.0,2,1,1,1,2,0.0,2,2,2,1,1,1,1,2.0,2.0,0,22,2
2.0,1.0,1,0.0,2,2,2,1,2,0,1,2,2,1,1,1,2,2.0,2,2,1,1,2,2,0,2,2,0,2.0,0,1,2,2,2.0,1,1,2.0,1,2,1,1,1,1,1,1,2,1,0,1,2.0,1,2,2.0,2.0,1,2,2,1,0,1,1.0,0,1,1,2.0,1,2.0,0,2,2.0,2,2.0,2,2.0,0.0,2.0,1,2,1,1,1,2.0,2,2,1,2,2,2,2,2.0,2.0,2,23,2
2.0,2.0,1,2.0,2,2,1,1,2,1,1,1,1,2,1,1,1,2.0,2,2,0,1,1,1,2,1,1,1,2.0,0,1,1,1,2.0,1,1,1.0,0,1,2,1,2,1,1,1,1,1,2,0,2.0,2,2,2.0,2.0,1,1,0,1,2,2,2.0,0,1,1,2.0,2,2.0,1,2,1.0,2,2.0,0,2.0,0.0,2.0,2,2,2,1,2,2.0,1,1,1,1,0,2,2,0.0,2.0,2,24,2
0.0,1.0,1,2.0,1,1,0,1,2,1,1,2,1,1,2,1,1,2.0,1,1,1,1,2,2,1,2,2,1,2.0,1,1,2,2,2.0,2,0,2.0,2,1,1,1,1,1,1,1,2,0,1,1,1.0,2,1,0.0,2.0,1,1,2,1,0,1,2.0,1,1,0,1.0,1,2.0,0,1,2.0,0,2.0,2,2.0,2.0,2.0,2,1,1,1,2,2.0,0,2,1,1,1,1,2,2.0,2.0,2,25,2
2.0,2.0,1,2.0,1,0,1,1,0,2,1,1,1,1,2,1,1,2.0,0,1,0,1,2,1,2,2,1,1,1.0,1,1,0,2,1.0,0,1,1.0,1,1,1,1,1,1,0,1,1,2,2,1,1.0,2,1,1.0,2.0,1,1,2,2,1,2,2.0,1,2,0,2.0,1,2.0,2,1,2.0,1,2.0,1,1.0,2.0,2.0,1,2,2,1,2,2.0,1,2,2,0,0,1,2,1.0,2.0,2,26,2
2.0,2.0,1,2.0,2,1,2,1,2,2,1,2,2,1,1,1,1,2.0,0,1,1,1,0,2,1,1,1,0,2.0,2,0,2,2,2.0,2,1,2.0,1,2,1,2,0,2,1,2,0,1,1,1,2.0,0,2,1.0,2.0,1,1,1,1,0,1,2.0,1,1,1,0.0,1,1.0,1,1,2.0,1,2.0,2,1.0,1.0,1.0,1,1,1,1,2,1.0,2,1,1,2,2,0,2,2.0,1.0,2,27,2
2.0,1.0,1,2.0,1,1,0,1,1,1,2,2,1,1,0,1,1,1.0,1,1,1,0,2,2,1,2,1,2,2.0,1,0,1,1,2.0,2,2,2.0,2,2,1,0,1,2,1,1,1,1,1,1,2.0,1,2,2.0,2.0,1,1,1,0,0,1,1.0,1,1,2,2.0,1,0.0,0,1,2.0,1,2.0,1,2.0,1.0,1.0,1,1,1,2,1,2.0,1,0,1,2,1,1,2,2.0,2.0,2,28,2
2.0,2.0,1,2.0,1,0,1,2,1,1,0,1,1,1,2,1,1,2.0,1,0,1,1,1,1,2,2,2,1,1.0,2,1,2,2,2.0,1,1,2.0,0,1,1,1,0,0,2,1,1,1,1,1,1.0,1,2,2.0,2.0,1,2,2,1,2,2,2.0,1,1,0,2.0,1,2.0,1,1,2.0,0,2.0,2,0.0,2.0,1.0,1,1,1,1,1,1.0,1,2,2,1,1,1,2,2.0,0.0,2,29,2
0.0,1.0,1,2.0,2,1,1,1,0,1,1,1,2,2,2,1,1,1.0,1,1,1,0,1,2,0,1,2,2,1.0,1,1,1,1,2.0,0,2,2.0,2,2,2,1,1,1,2,2,2,2,1,1,1.0,1,2,2.0,2.0,1,1,2,1,1,0,1.0,1,1,2,2.0,1,2.0,0,1,1.0,0,2.0,0,2.0,2.0,1.0,1,1,1,1,1,0.0,2,2,1,2,1,1,2,,2.0,1,30,2
0.0,2.0,1,2.0,1,1,2,0,0,2,1,1,2,2,2,2,1,2.0,2,1,1,1,1,2,2,1,2,2,1.0,2,1,1,1,2.0,0,1,0.0,2,1,1,1,2,1,1,1,0,2,1,1,1.0,0,0,1.0,0.0,1,1,2,2,2,2,2.0,1,1,1,2.0,1,2.0,2,1,1.0,2,0.0,1,1.0,2.0,2.0,1,1,1,1,2,1.0,2,1,2,1,2,2,2,2.0,2.0,2,31,2
2.0,2.0,0,1.0,1,1,1,1,1,2,1,1,1,0,1,2,1,2.0,2,1,1,2,1,1,2,1,1,0,1.0,1,2,1,1,2.0,1,1,0.0,1,1,2,0,2,2,1,1,1,2,2,0,2.0,2,1,1.0,2.0,1,1,1,2,2,2,2.0,2,1,1,2.0,1,2.0,2,1,1.0,0,2.0,0,2.0,2.0,1.0,2,1,1,0,2,1.0,1,1,2,1,1,1,2,0.0,1.0,1,32,2
2.0,2.0,0,2.0,0,1,0,1,1,2,1,2,1,1,1,2,2,2.0,2,1,1,2,1,2,2,1,1,0,2.0,2,2,1,2,2.0,1,1,2.0,1,2,1,1,1,2,1,1,1,1,0,1,1.0,1,1,1.0,1.0,1,0,2,2,2,2,2.0,1,1,1,2.0,1,2.0,1,1,2.0,2,1.0,1,2.0,,2.0,0,1,1,0,2,1.0,1,0,2,1,1,1,2,2.0,2.0,0,33,2
2.0,2.0,1,2.0,0,1,1,1,1,1,0,1,1,1,2,0,1,2.0,1,1,1,1,1,2,1,2,2,1,1.0,1,1,1,1,2.0,1,1,2.0,2,1,1,0,1,2,1,1,0,1,1,1,0.0,1,1,1.0,2.0,2,1,2,1,2,1,1.0,0,1,1,2.0,0,2.0,1,2,2.0,1,2.0,2,2.0,2.0,2.0,1,1,1,1,2,2.0,1,2,1,2,2,1,0,2.0,2.0,0,34,2
1.0,2.0,2,2.0,1,1,2,1,2,1,1,1,1,1,1,1,1,1.0,2,1,1,2,0,2,1,0,2,2,2.0,1,1,1,2,2.0,1,0,1.0,2,1,1,2,1,2,2,2,2,2,1,1,0.0,1,2,1.0,2.0,0,1,2,2,1,1,2.0,1,1,1,1.0,0,1.0,1,1,1.0,1,1.0,1,1.0,1.0,0.0,0,1,1,1,1,1.0,1,1,0,1,1,1,2,,0.0,2,35,2
1.0,2.0,0,0.0,2,2,1,1,2,2,1,1,0,1,2,1,1,2.0,2,1,1,1,1,1,1,1,2,1,2.0,1,2,1,1,2.0,1,0,1.0,1,1,2,1,1,2,1,1,1,2,1,0,1.0,0,1,2.0,2.0,1,1,2,2,2,0,2.0,1,1,2,2.0,1,2.0,1,1,0.0,2,2.0,1,2.0,,2.0,2,1,2,1,0,2.0,1,2,2,1,1,2,2,0.0,2.0,2,36,2
2.0,2.0,1,2.0,1,0,1,1,1,1,2,1,1,1,2,1,1,2.0,2,1,1,1,2,2,1,2,2,1,2.0,1,1,1,1,2.0,1,2,2.0,2,1,1,0,1,2,1,1,1,2,2,1,2.0,2,2,2.0,2.0,2,1,0,0,1,1,0.0,0,1,2,2.0,1,2.0,1,1,2.0,1,2.0,0,2.0,2.0,1.0,1,1,1,1,2,0.0,0,2,1,2,1,1,0,2.0,1.0,2,37,2
1.0,2.0,2,2.0,2,2,1,1,2,1,2,2,1,1,0,1,0,1.0,2,1,1,1,0,1,0,2,2,2,2.0,1,2,1,1,1.0,2,1,2.0,2,2,1,0,1,2,1,1,1,2,1,1,2.0,0,2,2.0,2.0,1,1,2,1,0,1,1.0,1,1,2,0.0,1,0.0,1,1,2.0,2,2.0,1,2.0,,2.0,1,1,2,2,0,2.0,2,2,1,2,2,1,2,2.0,1.0,2,38,2
1.0,2.0,2,2.0,2,1,1,1,1,1,1,1,2,1,2,1,1,1.0,2,1,1,1,0,2,0,2,2,1,0.0,0,1,1,0,2.0,1,2,2.0,1,1,0,1,1,0,2,1,1,1,1,1,1.0,0,2,2.0,,1,2,2,1,1,1,1.0,0,1,1,2.0,1,2.0,1,0,1.0,2,2.0,1,1.0,2.0,2.0,1,2,2,1,2,2.0,2,1,1,1,2,2,2,2.0,2.0,2,39,2
1.0,2.0,1,2.0,2,1,2,1,2,2,2,1,2,1,2,1,2,0.0,2,1,1,1,2,2,1,2,2,2,2.0,1,1,1,0,2.0,1,1,2.0,2,0,1,1,1,2,1,1,1,1,1,1,2.0,1,2,1.0,2.0,0,2,2,2,1,1,2.0,0,1,1,0.0,1,2.0,0,1,1.0,1,2.0,1,2.0,2.0,1.0,1,0,1,0,1,1.0,1,2,1,2,1,1,0,2.0,2.0,1,40,2
2.0,2.0,1,2.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0,2,1,1,1,2,2,0,0,1,0,1.0,1,1,1,2,2.0,2,1,2.0,2,2,1,1,1,2,1,1,2,1,2,1,2.0,1,2,1.0,2.0,0,1,2,2,1,1,2.0,1,1,2,2.0,1,2.0,1,0,1.0,2,1.0,1,2.0,2.0,2.0,0,1,1,1,2,1.0,0,2,0,1,1,1,2,2.0,2.0,0,41,2
0.0,1.0,1,2.0,1,1,1,1,1,1,0,1,2,1,2,1,1,2.0,2,1,1,2,0,1,1,1,0,1,1.0,1,2,1,1,2.0,1,2,2.0,2,1,0,0,1,2,1,0,2,1,1,1,1.0,1,2,2.0,2.0,1,0,2,1,1,2,2.0,1,1,2,2.0,1,2.0,0,2,1.0,2,,0,2.0,2.0,2.0,1,2,2,2,2,2.0,1,1,2,2,2,1,2,2.0,2.0,2,42,2
2.0,2.0,0,2.0,2,1,2,1,1,0,1,0,1,1,1,0,1,2.0,2,1,1,1,1,1,1,1,1,1,2.0,1,1,1,2,2.0,2,1,2.0,1,1,1,1,1,1,1,1,0,1,1,1,1.0,1,1,2.0,1.0,1,2,1,1,1,1,2.0,1,0,0,2.0,1,2.0,1,1,2.0,1,2.0,1,0.0,2.0,2.0,2,1,0,1,2,2.0,1,0,1,2,2,1,2,2.0,2.0,2,43,2
2.0,2.0,1,2.0,2,2,1,0,1,1,2,1,2,1,1,2,1,2.0,2,1,1,2,1,2,0,1,2,2,2.0,2,2,1,1,0.0,2,1,2.0,2,1,2,2,1,2,1,1,1,1,1,1,2.0,2,1,1.0,0.0,1,1,2,1,1,1,2.0,2,0,2,0.0,1,2.0,1,1,1.0,1,2.0,0,2.0,,2.0,1,2,0,1,2,2.0,1,1,1,0,2,2,2,2.0,2.0,0,44,2
0.0,0.0,0,2.0,2,2,2,2,2,2,1,1,2,1,2,1,2,2.0,2,1,1,2,1,2,2,2,2,2,2.0,0,1,1,1,1.0,1,2,2.0,2,0,1,1,2,2,1,1,1,1,2,1,2.0,2,0,1.0,1.0,1,1,2,1,2,1,2.0,2,0,1,2.0,1,2.0,1,1,0.0,2,0.0,2,2.0,,2.0,2,1,1,1,1,2.0,1,2,1,2,1,2,2,2.0,2.0,0,45,2
2.0,1.0,1,1.0,1,1,1,1,1,1,0,0,2,0,1,1,1,2.0,1,1,0,2,1,2,2,1,1,1,1.0,0,1,1,2,2.0,1,1,2.0,0,1,1,1,2,1,1,1,1,1,2,1,1.0,2,2,1.0,2.0,1,2,1,1,2,2,2.0,1,1,1,1.0,1,2.0,0,0,2.0,1,2.0,1,2.0,2.0,2.0,1,2,1,1,1,1.0,1,0,1,2,2,0,2,2.0,1.0,1,46,2
2.0,2.0,1,2.0,1,1,1,1,1,2,1,2,2,1,0,1,1,1.0,1,1,1,2,2,2,2,2,2,1,1.0,1,1,1,0,1.0,2,1,1.0,2,0,1,0,2,2,1,0,1,0,1,1,2.0,2,2,1.0,2.0,2,1,1,2,2,1,2.0,1,1,1,2.0,1,2.0,2,0,2.0,0,1.0,2,2.0,2.0,1.0,1,0,1,1,2,0.0,1,2,2,2,1,1,1,2.0,1.0,2,47,2
1.0,2.0,1,2.0,1,0,1,1,0,1,2,0,2,2,2,1,1,0.0,2,1,2,2,1,2,1,1,1,1,1.0,2,1,1,2,2.0,1,2,2.0,1,2,1,1,0,2,0,1,1,1,2,1,1.0,2,2,2.0,2.0,1,0,2,0,1,1,1.0,1,1,2,2.0,1,,1,1,0.0,1,2.0,1,1.0,2.0,1.0,1,2,1,1,2,1.0,1,2,2,1,2,2,2,0.0,2.0,2,48,2
1.0,0.0,2,2.0,2,1,1,1,1,1,1,1,2,2,2,1,1,1.0,2,1,2,1,0,1,1,0,2,1,2.0,1,1,1,2,2.0,1,1,2.0,1,1,1,2,1,1,2,2,1,2,1,1,2.0,0,2,2.0,,1,1,2,0,1,1,1.0,1,1,1,2.0,0,0.0,1,1,1.0,1,2.0,1,0.0,2.0,2.0,0,1,1,1,2,1.0,2,1,1,1,0,1,2,2.0,2.0,2,49,2
2.0,2.0,1,2.0,1,1,1,1,1,1,1,2,1,1,1,1,0,0.0,0,1,1,0,1,1,1,2,2,2,2.0,1,1,1,1,2.0,2,1,2.0,2,1,1,0,1,2,1,1,1,2,2,1,2.0,1,2,2.0,2.0,1,1,2,0,0,1,1.0,2,1,2,2.0,1,2.0,1,1,2.0,1,2.0,0,2.0,1.0,0.0,2,1,1,2,2,1.0,0,2,1,2,1,1,2,2.0,1.0,2,50,2
2.0,,0,2.0,0,1,1,1,1,2,1,2,1,1,2,1,1,1.0,1,0,1,2,2,1,2,2,2,1,1.0,2,1,2,2,1.0,1,1,2.0,1,1,1,1,1,1,1,0,1,2,2,1,1.0,1,1,1.0,1.0,1,2,2,1,2,2,2.0,1,1,2,0.0,0,2.0,2,1,2.0,0,0.0,2,2.0,2.0,1.0,1,1,1,1,2,0.0,1,2,2,2,0,1,1,2.0,2.0,2,51,2
1.0,1.0,0,2.0,1,1,1,1,0,1,1,2,1,2,2,1,2,2.0,2,0,1,1,1,1,0,1,1,1,1.0,0,1,1,2,2.0,1,1,2.0,2,1,1,1,1,1,1,1,1,1,2,0,1.0,1,1,2.0,2.0,1,0,2,1,1,2,1.0,2,1,1,2.0,1,0.0,1,1,1.0,2,2.0,1,0.0,0.0,2.0,2,1,2,2,2,2.0,1,1,1,1,2,1,1,2.0,2.0,2,52,2
2.0,2.0,1,0.0,1,1,1,1,1,2,1,1,1,1,1,1,1,2.0,1,0,1,2,2,1,1,1,2,1,0.0,2,1,2,2,2.0,1,1,1.0,1,1,1,2,1,0,1,1,1,2,1,2,1.0,1,1,1.0,0.0,1,2,0,1,1,1,2.0,2,0,1,2.0,0,2.0,1,1,2.0,1,0.0,0,1.0,2.0,1.0,1,1,1,1,1,1.0,1,1,1,1,2,1,2,2.0,2.0,2,53,2
0.0,2.0,2,2.0,2,1,2,1,1,2,2,1,2,2,2,1,1,2.0,2,1,2,1,0,2,1,1,1,2,2.0,1,1,1,1,,1,2,2.0,1,2,2,2,0,0,2,2,2,2,1,1,2.0,1,2,,,1,1,2,2,1,1,2.0,0,1,1,2.0,1,2.0,1,1,1.0,0,0.0,1,1.0,2.0,1.0,1,2,1,1,0,1.0,2,0,0,2,1,1,2,2.0,2.0,2,54,2
2.0,2.0,1,2.0,1,0,0,1,1,0,1,1,1,1,0,1,1,2.0,2,1,0,1,0,2,2,1,1,1,1.0,1,1,2,2,1.0,1,1,0.0,1,1,1,1,1,2,1,1,1,1,2,1,1.0,2,2,1.0,2.0,2,1,1,2,1,2,2.0,2,1,2,2.0,1,2.0,1,1,2.0,1,1.0,1,1.0,2.0,1.0,1,1,0,0,2,1.0,0,2,1,1,1,1,2,2.0,1.0,2,55,2
2.0,2.0,0,2.0,0,1,1,1,2,2,1,2,1,1,2,1,1,2.0,2,1,1,1,2,2,2,2,2,1,2.0,2,1,2,2,2.0,1,0,1.0,1,1,2,1,1,2,1,1,0,2,0,1,1.0,1,1,1.0,1.0,2,1,0,2,2,1,2.0,0,1,1,2.0,1,2.0,1,1,2.0,0,2.0,2,2.0,2.0,2.0,2,1,1,1,2,2.0,0,2,1,1,1,1,2,0.0,2.0,2,56,2
2.0,2.0,1,0.0,1,1,1,0,2,2,1,2,2,1,1,1,1,0.0,2,1,0,1,2,2,2,2,2,1,1.0,2,1,2,2,2.0,1,1,2.0,1,1,1,1,0,1,1,1,1,1,0,1,1.0,1,2,0.0,2.0,1,2,2,2,1,1,2.0,1,1,1,1.0,1,2.0,1,2,2.0,1,2.0,2,2.0,2.0,0.0,1,0,1,1,1,1.0,0,2,2,1,2,2,1,2.0,2.0,2,57,2
1.0,2.0,1,2.0,1,1,1,1,0,2,1,2,1,1,1,1,0,0.0,2,1,0,1,1,2,2,1,1,1,1.0,2,1,0,2,1.0,2,1,2.0,2,2,2,1,2,1,1,1,0,2,2,1,1.0,1,2,1.0,0.0,2,2,1,2,2,2,2.0,2,1,2,2.0,1,1.0,2,1,2.0,1,2.0,1,2.0,2.0,0.0,1,2,2,1,2,1.0,2,1,2,2,2,0,2,2.0,0.0,2,58,2
